20 0.000000 2.56943056e+02
20 0.031250 2.48342334e+02
20 0.062500 2.37940835e+02
20 0.093750 2.26309088e+02
20 0.125000 2.14023829e+02
20 0.156250 2.08324660e+02
20 0.187500 2.23838714e+02
20 0.218750 2.55069091e+02
20 0.250000 2.86007820e+02
20 0.281250 3.12073484e+02
20 0.312500 3.31424462e+02
20 0.343750 3.42908486e+02
20 0.375000 3.46234350e+02
20 0.406250 3.42327318e+02
20 0.437500 3.35221069e+02
20 0.468750 3.25021305e+02
20 0.500000 3.10265098e+02
20 0.531250 2.91990219e+02
20 0.562500 2.71458995e+02
20 0.593750 2.52327681e+02
20 0.625000 2.41091832e+02
20 0.656250 2.35278077e+02
20 0.687500 2.32432825e+02
20 0.718750 2.31568894e+02
20 0.750000 2.31388818e+02
20 0.781250 2.32637690e+02
20 0.812500 2.40058888e+02
20 0.843750 2.51867220e+02
20 0.875000 2.60945298e+02
20 0.906250 2.65671838e+02
20 0.937500 2.66242302e+02
20 0.968750 2.63129023e+02
21 0.000000 4.15700022e+02
21 0.031250 4.01253813e+02
21 0.062500 3.83845874e+02
21 0.093750 3.64429654e+02
21 0.125000 3.43960244e+02
21 0.156250 3.34155507e+02
21 0.187500 3.58660229e+02
21 0.218750 4.08563041e+02
21 0.250000 4.57951378e+02
21 0.281250 4.99393606e+02
21 0.312500 5.29906574e+02
21 0.343750 5.47644808e+02
21 0.375000 5.52174892e+02
21 0.406250 5.45059404e+02
21 0.437500 5.32994669e+02
21 0.468750 5.16153447e+02
21 0.500000 4.92083091e+02
21 0.531250 4.62463345e+02
21 0.562500 4.29339882e+02
21 0.593750 3.98748392e+02
21 0.625000 3.81472163e+02
21 0.656250 3.73349370e+02
21 0.687500 3.70240007e+02
21 0.718750 3.70449651e+02
21 0.750000 3.71773926e+02
21 0.781250 3.75254843e+02
21 0.812500 3.88308660e+02
21 0.843750 4.08011539e+02
21 0.875000 4.23009959e+02
21 0.906250 4.30726544e+02
21 0.937500 4.31509235e+02
21 0.968750 4.26154016e+02
22 0.000000 6.30400286e+02
22 0.031250 6.07757728e+02
22 0.062500 5.80568300e+02
22 0.093750 5.50318922e+02
22 0.125000 5.18486099e+02
22 0.156250 5.02785809e+02
22 0.187500 5.38920823e+02
22 0.218750 6.13397866e+02
22 0.250000 6.87037908e+02
22 0.281250 7.48581933e+02
22 0.312500 7.93516749e+02
22 0.343750 8.19081171e+02
22 0.375000 8.24675637e+02
22 0.406250 8.12756718e+02
22 0.437500 7.93699459e+02
22 0.468750 7.67763745e+02
22 0.500000 7.31111574e+02
22 0.531250 6.86280560e+02
22 0.562500 6.36366210e+02
22 0.593750 5.90672324e+02
22 0.625000 5.65912675e+02
22 0.656250 5.55556706e+02
22 0.687500 5.53090689e+02
22 0.718750 5.55807453e+02
22 0.750000 5.60216895e+02
22 0.781250 5.67651618e+02
22 0.812500 5.88943040e+02
22 0.843750 6.19617569e+02
22 0.875000 6.42747964e+02
22 0.906250 6.54505899e+02
22 0.937500 6.55466710e+02
22 0.968750 6.46882130e+02
23 0.000000 8.96000924e+02
23 0.031250 8.62842476e+02
23 0.062500 8.23163256e+02
23 0.093750 7.79129685e+02
23 0.125000 7.32874582e+02
23 0.156250 7.09428292e+02
23 0.187500 7.59169873e+02
23 0.218750 8.63007260e+02
23 0.250000 9.65583891e+02
23 0.281250 1.05096044e+03
23 0.312500 1.11275667e+03
23 0.343750 1.14711215e+03
23 0.375000 1.15326221e+03
23 0.406250 1.13478950e+03
23 0.437500 1.10673901e+03
23 0.468750 1.06945150e+03
23 0.500000 1.01731998e+03
23 0.531250 9.53923973e+02
23 0.562500 8.83639463e+02
23 0.593750 8.19869992e+02
23 0.625000 7.86826835e+02
23 0.656250 7.74941118e+02
23 0.687500 7.74643236e+02
23 0.718750 7.81899335e+02
23 0.750000 7.91551756e+02
23 0.781250 8.05140199e+02
23 0.812500 8.37438037e+02
23 0.843750 8.82046420e+02
23 0.875000 9.15372894e+02
23 0.906250 9.32103881e+02
23 0.937500 9.33125485e+02
23 0.968750 9.20277315e+02
24 0.000000 1.19620064e+03
24 0.031250 1.15067867e+03
24 0.062500 1.09639652e+03
24 0.093750 1.03631261e+03
24 0.125000 9.73314327e+02
24 0.156250 9.40529965e+02
24 0.187500 1.00454979e+03
24 0.218750 1.14006841e+03
24 0.250000 1.27381980e+03
24 0.281250 1.38466610e+03
24 0.312500 1.46415864e+03
24 0.343750 1.50724317e+03
24 0.375000 1.51301776e+03
24 0.406250 1.48637478e+03
24 0.437500 1.44775269e+03
24 0.468750 1.39756244e+03
24 0.500000 1.32812296e+03
24 0.531250 1.24416022e+03
24 0.562500 1.15146748e+03
24 0.593750 1.06814478e+03
24 0.625000 1.02707100e+03
24 0.656250 1.01510933e+03
24 0.687500 1.01908621e+03
24 0.718750 1.03337360e+03
24 0.750000 1.05083105e+03
24 0.781250 1.07302974e+03
24 0.812500 1.11881363e+03
24 0.843750 1.17960279e+03
24 0.875000 1.22459441e+03
24 0.906250 1.24688389e+03
24 0.937500 1.24774844e+03
24 0.968750 1.22972387e+03
25 0.000000 1.50693890e+03
25 0.031250 1.44802317e+03
25 0.062500 1.37802837e+03
25 0.093750 1.30076167e+03
25 0.125000 1.21990550e+03
25 0.156250 1.17672046e+03
25 0.187500 1.25402739e+03
25 0.218750 1.42026253e+03
25 0.250000 1.58417721e+03
25 0.281250 1.71939163e+03
25 0.312500 1.81537850e+03
25 0.343750 1.86591489e+03
25 0.375000 1.87001980e+03
25 0.406250 1.83398286e+03
25 0.437500 1.78395315e+03
25 0.468750 1.72038431e+03
25 0.500000 1.63335507e+03
25 0.531250 1.52873142e+03
25 0.562500 1.41372848e+03
25 0.593750 1.31137533e+03
25 0.625000 1.26375171e+03
25 0.656250 1.25386505e+03
25 0.687500 1.26462629e+03
25 0.718750 1.28863836e+03
25 0.750000 1.31658604e+03
25 0.781250 1.34981117e+03
25 0.812500 1.41086497e+03
25 0.843750 1.48890934e+03
25 0.875000 1.54611338e+03
25 0.906250 1.57404422e+03
25 0.937500 1.57443707e+03
25 0.968750 1.55058871e+03
26 0.000000 1.80377913e+03
26 0.031250 1.73134365e+03
26 0.062500 1.64562377e+03
26 0.093750 1.55127146e+03
26 0.125000 1.45274355e+03
26 0.156250 1.39872392e+03
26 0.187500 1.48678512e+03
26 0.218750 1.67962744e+03
26 0.250000 1.86959231e+03
26 0.281250 2.02548846e+03
26 0.312500 2.13488976e+03
26 0.343750 2.19054501e+03
26 0.375000 2.19147524e+03
26 0.406250 2.14534982e+03
26 0.437500 2.08391002e+03
26 0.468750 2.00760985e+03
26 0.500000 1.90427450e+03
26 0.531250 1.78079372e+03
26 0.562500 1.64567775e+03
26 0.593750 1.52673503e+03
26 0.625000 1.47509977e+03
26 0.656250 1.46990378e+03
26 0.687500 1.49009560e+03
26 0.718750 1.52644305e+03
26 0.750000 1.56740475e+03
26 0.781250 1.61377634e+03
26 0.812500 1.69100992e+03
26 0.843750 1.78611563e+03
26 0.875000 1.85511017e+03
26 0.906250 1.88825437e+03
26 0.937500 1.88778932e+03
26 0.968750 1.85778899e+03
27 0.000000 2.06953789e+03
27 0.031250 1.98415660e+03
27 0.062500 1.88353998e+03
27 0.093750 1.77313454e+03
27 0.125000 1.65810539e+03
27 0.156250 1.59333845e+03
27 0.187500 1.68865173e+03
27 0.218750 1.90192519e+03
27 0.250000 2.11179752e+03
27 0.281250 2.28302558e+03
27 0.312500 2.40159534e+03
27 0.343750 2.45944384e+03
27 0.375000 2.45567112e+03
27 0.406250 2.39928085e+03
27 0.437500 2.32707914e+03
27 0.468750 2.23952247e+03
27 0.500000 2.12227335e+03
27 0.531250 1.98305330e+03
27 0.562500 1.83145009e+03
27 0.593750 1.69962116e+03
27 0.625000 1.64710078e+03
27 0.656250 1.64933420e+03
27 0.687500 1.68146830e+03
27 0.718750 1.73245902e+03
27 0.750000 1.78859966e+03
27 0.781250 1.84980924e+03
27 0.812500 1.94337019e+03
27 0.843750 2.05437865e+03
27 0.875000 2.13402544e+03
27 0.906250 2.17158958e+03
27 0.937500 2.16984879e+03
27 0.968750 2.13363240e+03
28 0.000000 2.29807842e+03
28 0.031250 2.20065883e+03
28 0.062500 2.08636483e+03
28 0.093750 1.96136585e+03
28 0.125000 1.83144946e+03
28 0.156250 1.75631284e+03
28 0.187500 1.85517922e+03
28 0.218750 2.08215720e+03
28 0.250000 2.30526639e+03
28 0.281250 2.48608383e+03
28 0.312500 2.60936246e+03
28 0.343750 2.66646483e+03
28 0.375000 2.65663554e+03
28 0.406250 2.59014962e+03
28 0.437500 2.50817073e+03
28 0.468750 2.41118000e+03
28 0.500000 2.28281803e+03
28 0.531250 2.13142081e+03
28 0.562500 1.96740555e+03
28 0.593750 1.82673229e+03
28 0.625000 1.77646000e+03
28 0.656250 1.78863822e+03
28 0.687500 1.83487533e+03
28 0.718750 1.90238735e+03
28 0.750000 1.97542071e+03
28 0.781250 2.05271647e+03
28 0.812500 2.16228490e+03
28 0.843750 2.28759590e+03
28 0.875000 2.37645367e+03
28 0.906250 2.41750406e+03
28 0.937500 2.41408146e+03
28 0.968750 2.37172993e+03
29 0.000000 2.49257289e+03
29 0.031250 2.38403448e+03
29 0.062500 2.25727894e+03
29 0.093750 2.11912753e+03
29 0.125000 1.97590757e+03
29 0.156250 1.89085981e+03
29 0.187500 1.99003087e+03
29 0.218750 2.22471752e+03
29 0.250000 2.45513187e+03
29 0.281250 2.64046993e+03
29 0.312500 2.76457560e+03
29 0.343750 2.81844821e+03
29 0.375000 2.80153854e+03
29 0.406250 2.72527407e+03
29 0.437500 2.63456337e+03
29 0.468750 2.52988471e+03
