17 0.812500 38
17 0.843750 34
17 0.875000 27
17 0.906250 17
17 0.937500 15
17 0.968750 13
18 0.000000 10
18 0.031250 22
18 0.062500 11
18 0.093750 22
18 0.125000 24
18 0.156250 31
18 0.187500 43
18 0.218750 68
18 0.250000 86
18 0.281250 80
18 0.312500 106
18 0.343750 96
18 0.375000 96
18 0.406250 118
18 0.437500 97
18 0.468750 103
18 0.500000 106
18 0.531250 96
18 0.562500 101
18 0.593750 87
18 0.625000 82
18 0.656250 108
18 0.687500 56
18 0.718750 52
18 0.750000 37
18 0.781250 44
18 0.812500 39
18 0.843750 34
18 0.875000 26
18 0.906250 18
18 0.937500 20
18 0.968750 12
19 0.000000 24
19 0.031250 18
19 0.062500 11
19 0.093750 17
19 0.125000 31
19 0.156250 39
19 0.187500 48
19 0.218750 58
19 0.250000 61
19 0.281250 76
19 0.312500 90
19 0.343750 107
19 0.375000 104
19 0.406250 114
19 0.437500 122
19 0.468750 123
19 0.500000 112
19 0.531250 97
19 0.562500 89
19 0.593750 93
19 0.625000 104
19 0.656250 74
19 0.687500 75
19 0.718750 64
19 0.750000 49
19 0.781250 44
19 0.812500 38
19 0.843750 26
19 0.875000 27
19 0.906250 19
19 0.937500 18
19 0.968750 14
20 0.000000 9
20 0.031250 16
20 0.062500 25
20 0.093750 27
20 0.125000 25
20 0.156250 35
20 0.187500 50
20 0.218750 54
20 0.250000 60
20 0.281250 75
20 0.312500 95
20 0.343750 90
20 0.375000 96
20 0.406250 106
20 0.437500 110
20 0.468750 108
20 0.500000 102
20 0.531250 105
20 0.562500 96
20 0.593750 82
20 0.625000 95
20 0.656250 66
20 0.687500 65
20 0.718750 68
20 0.750000 60
20 0.781250 44
20 0.812500 37
20 0.843750 32
20 0.875000 23
20 0.906250 16
20 0.937500 20
20 0.968750 15
21 0.000000 14
21 0.031250 23
21 0.062500 9
21 0.093750 23
21 0.125000 29
21 0.156250 37
21 0.187500 40
21 0.218750 59
21 0.250000 82
21 0.281250 71
21 0.312500 88
21 0.343750 97
21 0.375000 131
21 0.406250 116
21 0.437500 121
21 0.468750 125
21 0.500000 104
21 0.531250 86
21 0.562500 105
21 0.593750 114
21 0.625000 84
21 0.656250 81
21 0.687500 69
21 0.718750 56
21 0.750000 55
21 0.781250 38
21 0.812500 38
21 0.843750 22
21 0.875000 36
21 0.906250 25
21 0.937500 20
21 0.968750 18
22 0.000000 14
22 0.031250 14
22 0.062500 14
22 0.093750 29
22 0.125000 28
22 0.156250 24
22 0.187500 28
22 0.218750 47
22 0.250000 75
22 0.281250 74
22 0.312500 94
22 0.343750 102
22 0.375000 107
22 0.406250 113
22 0.437500 111
22 0.468750 115
22 0.500000 119
22 0.531250 107
22 0.562500 114
22 0.593750 79
22 0.625000 94
22 0.656250 93
22 0.687500 78
22 0.718750 64
22 0.750000 63
22 0.781250 39
22 0.812500 34
22 0.843750 25
22 0.875000 23
22 0.906250 25
22 0.937500 15
22 0.968750 17
23 0.000000 20
23 0.031250 19
23 0.062500 17
23 0.093750 20
23 0.125000 30
23 0.156250 36
23 0.187500 57
23 0.218750 45
23 0.250000 74
23 0.281250 73
23 0.312500 94
23 0.343750 105
23 0.375000 104
23 0.406250 96
23 0.437500 104
23 0.468750 109
23 0.500000 102
23 0.531250 113
23 0.562500 124
23 0.593750 91
23 0.625000 94
23 0.656250 88
23 0.687500 61
23 0.718750 59
23 0.750000 56
23 0.781250 29
23 0.812500 39
23 0.843750 25
23 0.875000 19
23 0.906250 24
23 0.937500 9
23 0.968750 9
24 0.000000 14
24 0.031250 19
24 0.062500 20
24 0.093750 32
24 0.125000 25
24 0.156250 49
24 0.187500 51
24 0.218750 42
24 0.250000 74
24 0.281250 88
24 0.312500 101
24 0.343750 87
24 0.375000 108
24 0.406250 117
24 0.437500 131
24 0.468750 109
24 0.500000 112
24 0.531250 142
24 0.562500 95
24 0.593750 115
24 0.625000 85
24 0.656250 75
24 0.687500 70
24 0.718750 67
24 0.750000 56
24 0.781250 31
24 0.812500 42
24 0.843750 32
24 0.875000 19
24 0.906250 19
24 0.937500 21
24 0.968750 16
25 0.000000 16
25 0.031250 18
25 0.062500 21
25 0.093750 40
25 0.125000 25
25 0.156250 36
25 0.187500 49
25 0.218750 56
25 0.250000 64
25 0.281250 79
25 0.312500 114
25 0.343750 98
25 0.375000 104
25 0.406250 113
25 0.437500 102
25 0.468750 124
25 0.500000 117
25 0.531250 109
25 0.562500 107
25 0.593750 88
25 0.625000 88
25 0.656250 94
25 0.687500 85
25 0.718750 42
25 0.750000 62
25 0.781250 33
25 0.812500 45
25 0.843750 40
25 0.875000 29
25 0.906250 14
25 0.937500 21
25 0.968750 16
26 0.000000 13
26 0.031250 20
26 0.062500 23
26 0.093750 17
26 0.125000 30
26 0.156250 32
26 0.187500 44
26 0.218750 69
26 0.250000 63
26 0.281250 101
26 0.312500 116
26 0.343750 95
26 0.375000 107
26 0.406250 126
26 0.437500 116
26 0.468750 142
26 0.500000 113
26 0.531250 117
26 0.562500 119
26 0.593750 96
26 0.625000 96
26 0.656250 71
26 0.687500 71
26 0.718750 66
26 0.750000 48
26 0.781250 51
26 0.812500 39
26 0.843750 26
26 0.875000 29
26 0.906250 24
26 0.937500 12
26 0.968750 21
27 0.000000 16
27 0.031250 17
27 0.062500 21
27 0.093750 19
27 0.125000 26
27 0.156250 41
27 0.187500 63
27 0.218750 68
27 0.250000 83
27 0.281250 69
27 0.312500 127
27 0.343750 96
27 0.375000 108
27 0.406250 123
27 0.437500 134
27 0.468750 114
27 0.500000 118
27 0.531250 108
27 0.562500 107
27 0.593750 96
27 0.625000 108
27 0.656250 95
27 0.687500 73
27 0.718750 69
27 0.750000 69
27 0.781250 52
27 0.812500 34
27 0.843750 21
27 0.875000 25
27 0.906250 21
27 0.937500 16
27 0.968750 17
28 0.000000 10
28 0.031250 18
28 0.062500 20
28 0.093750 25
28 0.125000 26
28 0.156250 29
28 0.187500 44
28 0.218750 63
28 0.250000 75
28 0.281250 96
28 0.312500 100
28 0.343750 108
28 0.375000 101
28 0.406250 105
28 0.437500 114
28 0.468750 106
28 0.500000 119
28 0.531250 101
28 0.562500 108
28 0.593750 97
28 0.625000 103
28 0.656250 91
28 0.687500 77
28 0.718750 80
28 0.750000 56
28 0.781250 45
28 0.812500 40
28 0.843750 35
28 0.875000 33
28 0.906250 22
28 0.937500 22
28 0.968750 16
29 0.000000 16
29 0.031250 14
29 0.062500 18
29 0.093750 20
29 0.125000 37
29 0.156250 30
29 0.187500 38
29 0.218750 41
29 0.250000 87
29 0.281250 91
29 0.312500 77
29 0.343750 120
29 0.375000 99
29 0.406250 113
29 0.437500 145
29 0.468750 124
29 0.500000 115
29 0.531250 110
29 0.562500 121
29 0.593750 113
29 0.625000 90
29 0.656250 97
29 0.687500 75
29 0.718750 67
29 0.750000 38
29 0.781250 41
29 0.812500 35
29 0.843750 28
29 0.875000 27
29 0.906250 21
29 0.937500 15
29 0.968750 10
30 0.000000 15
30 0.031250 16
30 0.062500 19
30 0.093750 23
30 0.125000 37
30 0.156250 32
30 0.187500 56
30 0.218750 58
30 0.250000 79
30 0.281250 98
30 0.312500 111
30 0.343750 143
30 0.375000 121
30 0.406250 110
30 0.437500 139
30 0.468750 122
30 0.500000 136
30 0.531250 125
30 0.562500 135
30 0.593750 102
30 0.625000 76
30 0.656250 72
30 0.687500 76
30 0.718750 74
30 0.750000 47
30 0.781250 58
30 0.812500 38
30 0.843750 30
30 0.875000 18
30 0.906250 21
30 0.937500 14
30 0.968750 16
31 0.000000 24
31 0.031250 15
31 0.062500 15
31 0.093750 20
31 0.125000 38
31 0.156250 48
31 0.187500 56
31 0.218750 62
31 0.250000 71
31 0.281250 86
31 0.312500 85
31 0.343750 115
31 0.375000 120
31 0.406250 137
31 0.437500 125
31 0.468750 111
31 0.500000 132
31 0.531250 146
31 0.562500 109
31 0.593750 102
31 0.625000 112
31 0.656250 73
31 0.687500 69
31 0.718750 62
31 0.750000 58
31 0.781250 27
31 0.812500 47
31 0.843750 29
31 0.875000 29
31 0.906250 20
31 0.937500 20
31 0.968750 14
32 0.000000 17
32 0.031250 21
32 0.062500 18
32 0.093750 15
32 0.125000 25
32 0.156250 44
32 0.187500 49
32 0.218750 66
32 0.250000 68
32 0.281250 98
32 0.312500 96
32 0.343750 118
32 0.375000 140
32 0.406250 138
32 0.437500 115
32 0.468750 112
32 0.500000 125
32 0.531250 142
32 0.562500 115
32 0.593750 114
32 0.625000 83
32 0.656250 106
32 0.687500 75
32 0.718750 63
32 0.750000 64
32 0.781250 43
32 0.812500 34
32 0.843750 29
32 0.875000 39
32 0.906250 20
32 0.937500 14
32 0.968750 15
33 0.000000 14
33 0.031250 19
33 0.062500 8
33 0.093750 21
33 0.125000 31
33 0.156250 33
33 0.187500 60
33 0.218750 65
33 0.250000 75
33 0.281250 80
33 0.312500 106
33 0.343750 130
33 0.375000 116
33 0.406250 122
33 0.437500 120
33 0.468750 148
33 0.500000 128
33 0.531250 109
33 0.562500 98
33 0.593750 105
33 0.625000 110
33 0.656250 87
33 0.687500 71
33 0.718750 71
33 0.750000 39
33 0.781250 45
33 0.812500 31
33 0.843750 35
33 0.875000 21
33 0.906250 19
33 0.937500 18
33 0.968750 15
34 0.000000 14
34 0.031250 9
34 0.062500 17
34 0.093750 23
34 0.125000 24
34 0.156250 32
34 0.187500 45
34 0.218750 68
34 0.250000 73
34 0.281250 85
34 0.312500 124
34 0.343750 118
34 0.375000 109
34 0.406250 129
34 0.437500 127
34 0.468750 101
34 0.500000 127
34 0.531250 121
34 0.562500 133
34 0.593750 119
34 0.625000 107
34 0.656250 84
34 0.687500 60
34 0.718750 72
34 0.750000 44
34 0.781250 49
34 0.812500 29
34 0.843750 27
34 0.875000 25
34 0.906250 19
34 0.937500 16
34 0.968750 21
35 0.000000 5
35 0.031250 16
35 0.062500 10
35 0.093750 21
35 0.125000 33
35 0.156250 47
35 0.187500 62
35 0.218750 65
35 0.250000 89
35 0.281250 90
35 0.312500 103
35 0.343750 120
35 0.375000 119
35 0.406250 125
35 0.437500 112
35 0.468750 139
35 0.500000 128
35 0.531250 130
35 0.562500 122
35 0.593750 103
35 0.625000 108
35 0.656250 88
35 0.687500 76
35 0.718750 62
35 0.750000 61
35 0.781250 50
35 0.812500 37
35 0.843750 26
35 0.875000 24
35 0.906250 20
35 0.937500 19
35 0.968750 14
36 0.000000 10
36 0.031250 15
36 0.062500 17
36 0.093750 23
36 0.125000 25
36 0.156250 42
36 0.187500 47
36 0.218750 60
36 0.250000 88
36 0.281250 93
36 0.312500 111
36 0.343750 126
36 0.375000 131
36 0.406250 138
36 0.437500 131
36 0.468750 135
36 0.500000 136
36 0.531250 129
36 0.562500 123
36 0.593750 123
36 0.625000 93
36 0.656250 96
36 0.687500 72
36 0.718750 69
36 0.750000 57
36 0.781250 43
36 0.812500 46
36 0.843750 33
36 0.875000 20
36 0.906250 20
36 0.937500 17
36 0.968750 23
37 0.000000 9
37 0.031250 16
37 0.062500 12
37 0.093750 20
37 0.125000 27
37 0.156250 37
37 0.187500 37
37 0.218750 76
37 0.250000 81
37 0.281250 101
37 0.312500 107
37 0.343750 116
37 0.375000 146
37 0.406250 119
37 0.437500 131
37 0.468750 127
37 0.500000 133
37 0.531250 124
37 0.562500 107
37 0.593750 95
37 0.625000 115
37 0.656250 74
37 0.687500 68
37 0.718750 75
37 0.750000 73
37 0.781250 51
37 0.812500 37
37 0.843750 36
37 0.875000 24
37 0.906250 17
37 0.937500 13
37 0.968750 15
38 0.000000 5
38 0.031250 24
38 0.062500 22
38 0.093750 22
38 0.125000 28
38 0.156250 36
38 0.187500 44
38 0.218750 72
38 0.250000 78
38 0.281250 112
38 0.312500 105
38 0.343750 106
38 0.375000 105
38 0.406250 120
38 0.437500 152
38 0.468750 121
38 0.500000 136
38 0.531250 144
38 0.562500 132
38 0.593750 96
38 0.625000 108
38 0.656250 90
38 0.687500 84
38 0.718750 68
38 0.750000 54
38 0.781250 43
38 0.812500 39
38 0.843750 27
38 0.875000 27
38 0.906250 28
38 0.937500 18
38 0.968750 12
39 0.000000 13
39 0.031250 17
39 0.062500 28
39 0.093750 22
39 0.125000 34
39 0.156250 42
39 0.187500 51
39 0.218750 64
39 0.250000 72
39 0.281250 85
39 0.312500 120
39 0.343750 119
39 0.375000 110
39 0.406250 135
39 0.437500 143
39 0.468750 121
39 0.500000 122
39 0.531250 134
39 0.562500 117
39 0.593750 105
39 0.625000 106
39 0.656250 97
39 0.687500 81
39 0.718750 70
39 0.750000 65
39 0.781250 45
39 0.812500 43
39 0.843750 26
39 0.875000 25
39 0.906250 18
39 0.937500 14
39 0.968750 14
40 0.000000 9
40 0.031250 8
40 0.062500 19
40 0.093750 18
40 0.125000 33
40 0.156250 42
40 0.187500 53
40 0.218750 59
40 0.250000 76
40 0.281250 102
40 0.312500 107
40 0.343750 132
40 0.375000 146
40 0.406250 148
40 0.437500 125
40 0.468750 132
40 0.500000 119
40 0.531250 113
40 0.562500 120
40 0.593750 138
40 0.625000 102
40 0.656250 82
40 0.687500 97
40 0.718750 64
40 0.750000 64
40 0.781250 48
40 0.812500 37
40 0.843750 29
40 0.875000 29
40 0.906250 16
40 0.937500 16
40 0.968750 11
41 0.000000 21
41 0.031250 19
41 0.062500 22
41 0.093750 27
41 0.125000 30
41 0.156250 40
41 0.187500 44
41 0.218750 84
41 0.250000 77
41 0.281250 114
41 0.312500 126
41 0.343750 130
41 0.375000 124
41 0.406250 115
41 0.437500 146
41 0.468750 141
41 0.500000 134
41 0.531250 139
41 0.562500 115
41 0.593750 106
41 0.625000 101
41 0.656250 93
41 0.687500 69
41 0.718750 82
41 0.750000 60
41 0.781250 46
41 0.812500 34
41 0.843750 37
41 0.875000 29
41 0.906250 16
41 0.937500 11
41 0.968750 12
42 0.000000 17
42 0.031250 13
42 0.062500 17
42 0.093750 25
42 0.125000 33
42 0.156250 36
42 0.187500 62
42 0.218750 54
42 0.250000 83
42 0.281250 100
42 0.312500 103
42 0.343750 105
42 0.375000 138
42 0.406250 136
42 0.437500 131
42 0.468750 132
42 0.500000 128
42 0.531250 124
42 0.562500 128
42 0.593750 119
42 0.625000 101
42 0.656250 100
42 0.687500 83
42 0.718750 73
42 0.750000 64
42 0.781250 49
42 0.812500 37
42 0.843750 29
42 0.875000 26
42 0.906250 19
42 0.937500 22
42 0.968750 11
43 0.000000 15
43 0.031250 19
43 0.062500 14
43 0.093750 24
43 0.125000 38
43 0.156250 42
43 0.187500 42
43 0.218750 58
43 0.250000 80
43 0.281250 123
43 0.312500 115
43 0.343750 122
43 0.375000 142
43 0.406250 139
43 0.437500 130
43 0.468750 128
43 0.500000 129
43 0.531250 117
43 0.562500 109
43 0.593750 108
43 0.625000 99
43 0.656250 99
43 0.687500 93
43 0.718750 70
43 0.750000 49
43 0.781250 39
43 0.812500 41
43 0.843750 25
43 0.875000 15
43 0.906250 16
43 0.937500 17
43 0.968750 12
44 0.000000 14
44 0.031250 17
44 0.062500 24
44 0.093750 26
44 0.125000 24
44 0.156250 47
44 0.187500 54
44 0.218750 52
44 0.250000 82
44 0.281250 109
44 0.312500 110
44 0.343750 156
44 0.375000 140
44 0.406250 129
44 0.437500 143
44 0.468750 124
44 0.500000 151
44 0.531250 124
44 0.562500 125
44 0.593750 122
44 0.625000 102
44 0.656250 87
44 0.687500 86
44 0.718750 74
44 0.750000 56
44 0.781250 50
44 0.812500 39
44 0.843750 38
44 0.875000 23
44 0.906250 20
44 0.937500 17
44 0.968750 14
45 0.000000 6
45 0.031250 16
45 0.062500 22
45 0.093750 22
45 0.125000 35
45 0.156250 38
45 0.187500 58
45 0.218750 73
45 0.250000 88
45 0.281250 91
45 0.312500 108
45 0.343750 146
45 0.375000 126
45 0.406250 143
45 0.437500 133
45 0.468750 157
45 0.500000 125
45 0.531250 141
45 0.562500 133
45 0.593750 121
45 0.625000 103
45 0.656250 93
45 0.687500 70
45 0.718750 71
45 0.750000 72
45 0.781250 50
45 0.812500 38
45 0.843750 29
45 0.875000 19
45 0.906250 24
45 0.937500 17
45 0.968750 18
46 0.000000 20
46 0.031250 13
46 0.062500 19
46 0.093750 21
46 0.125000 37
46 0.156250 36
46 0.187500 54
46 0.218750 80
46 0.250000 91
46 0.281250 88
46 0.312500 117
46 0.343750 122
46 0.375000 140
46 0.406250 133
46 0.437500 150
46 0.468750 132
46 0.500000 144
46 0.531250 137
46 0.562500 128
46 0.593750 120
46 0.625000 87
46 0.656250 88
46 0.687500 90
46 0.718750 72
46 0.750000 68
46 0.781250 51
46 0.812500 38
46 0.843750 41
46 0.875000 27
46 0.906250 20
46 0.937500 15
46 0.968750 12
47 0.000000 13
47 0.031250 19
47 0.062500 24
47 0.093750 22
47 0.125000 36
47 0.156250 35
47 0.187500 70
47 0.218750 73
47 0.250000 90
47 0.281250 86
47 0.312500 111
47 0.343750 116
47 0.375000 144
47 0.406250 139
47 0.437500 165
47 0.468750 134
47 0.500000 134
47 0.531250 117
47 0.562500 126
47 0.593750 132
47 0.625000 96
47 0.656250 86
47 0.687500 91
47 0.718750 64
47 0.750000 50
47 0.781250 49
47 0.812500 42
47 0.843750 24
47 0.875000 22
47 0.906250 26
47 0.937500 14
47 0.968750 12
48 0.000000 11
48 0.031250 15
48 0.062500 19
48 0.093750 26
48 0.125000 35
48 0.156250 40
48 0.187500 50
48 0.218750 66
48 0.250000 70
48 0.281250 99
48 0.312500 104
48 0.343750 130
48 0.375000 120
48 0.406250 168
48 0.437500 154
48 0.468750 142
48 0.500000 160
48 0.531250 123
48 0.562500 122
48 0.593750 116
48 0.625000 105
48 0.656250 112
48 0.687500 87
48 0.718750 78
48 0.750000 67
48 0.781250 57
48 0.812500 45
48 0.843750 35
48 0.875000 26
48 0.906250 19
48 0.937500 19
48 0.968750 22
49 0.000000 16
49 0.031250 14
49 0.062500 11
49 0.093750 21
49 0.125000 33
49 0.156250 49
49 0.187500 69
49 0.218750 85
49 0.250000 76
49 0.281250 102
49 0.312500 130
49 0.343750 124
49 0.375000 138
49 0.406250 175
49 0.437500 161
49 0.468750 122
49 0.500000 154
49 0.531250 141
49 0.562500 139
49 0.593750 120
49 0.625000 123
49 0.656250 84
49 0.687500 87
49 0.718750 70
49 0.750000 69
49 0.781250 40
49 0.812500 44
49 0.843750 43
49 0.875000 31
49 0.906250 22
49 0.937500 16
49 0.968750 10
50 0.000000 14
50 0.031250 11
50 0.062500 21
50 0.093750 27
50 0.125000 35
50 0.156250 55
50 0.187500 82
50 0.218750 62
50 0.250000 95
50 0.281250 81
50 0.312500 116
50 0.343750 124
50 0.375000 145
50 0.406250 137
50 0.437500 140
50 0.468750 157
50 0.500000 140
50 0.531250 154
50 0.562500 129
50 0.593750 109
50 0.625000 99
50 0.656250 97
50 0.687500 92
50 0.718750 74
50 0.750000 80
50 0.781250 54
50 0.812500 33
50 0.843750 32
50 0.875000 32
50 0.906250 24
50 0.937500 22
50 0.968750 9
51 0.000000 9
51 0.031250 16
51 0.062500 12
51 0.093750 19
51 0.125000 26
51 0.156250 33
51 0.187500 58
51 0.218750 65
51 0.250000 99
51 0.281250 92
51 0.312500 116
51 0.343750 124
51 0.375000 137
51 0.406250 137
51 0.437500 159
51 0.468750 165
51 0.500000 136
51 0.531250 120
51 0.562500 132
51 0.593750 121
51 0.625000 115
51 0.656250 90
51 0.687500 83
51 0.718750 85
51 0.750000 57
51 0.781250 42
51 0.812500 39
51 0.843750 30
51 0.875000 16
51 0.906250 17
51 0.937500 18
51 0.968750 20
52 0.000000 18
52 0.031250 13
52 0.062500 18
52 0.093750 28
52 0.125000 29
52 0.156250 41
52 0.187500 77
52 0.218750 79
52 0.250000 89
52 0.281250 113
52 0.312500 115
52 0.343750 135
52 0.375000 158
52 0.406250 145
52 0.437500 164
52 0.468750 142
52 0.500000 161
52 0.531250 137
52 0.562500 146
52 0.593750 128
52 0.625000 102
52 0.656250 102
52 0.687500 108
52 0.718750 66
52 0.750000 65
52 0.781250 56
52 0.812500 25
52 0.843750 37
52 0.875000 22
52 0.906250 20
52 0.937500 20
52 0.968750 15
53 0.000000 5
53 0.031250 17
53 0.062500 18
53 0.093750 25
53 0.125000 34
53 0.156250 47
53 0.187500 69
53 0.218750 71
53 0.250000 98
53 0.281250 114
53 0.312500 116
53 0.343750 135
53 0.375000 138
53 0.406250 138
53 0.437500 152
53 0.468750 120
53 0.500000 140
53 0.531250 141
53 0.562500 144
53 0.593750 101
53 0.625000 105
53 0.656250 98
53 0.687500 81
53 0.718750 77
53 0.750000 62
53 0.781250 45
53 0.812500 48
53 0.843750 36
53 0.875000 34
53 0.906250 13
53 0.937500 18
53 0.968750 14
54 0.000000 23
54 0.031250 18
54 0.062500 8
54 0.093750 31
54 0.125000 24
54 0.156250 44
54 0.187500 47
54 0.218750 87
54 0.250000 85
54 0.281250 111
54 0.312500 131
54 0.343750 139
54 0.375000 148
54 0.406250 153
54 0.437500 163
54 0.468750 146
54 0.500000 159
54 0.531250 144
54 0.562500 130
54 0.593750 130
54 0.625000 86
54 0.656250 88
54 0.687500 89
54 0.718750 73
54 0.750000 77
54 0.781250 50
54 0.812500 43
54 0.843750 34
54 0.875000 22
54 0.906250 20
54 0.937500 18
54 0.968750 16
55 0.000000 10
55 0.031250 13
55 0.062500 15
55 0.093750 19
55 0.125000 28
55 0.156250 42
55 0.187500 51
55 0.218750 75
55 0.250000 91
55 0.281250 121
55 0.312500 116
55 0.343750 114
55 0.375000 135
55 0.406250 145
55 0.437500 128
55 0.468750 157
55 0.500000 150
55 0.531250 131
55 0.562500 120
55 0.593750 109
55 0.625000 113
55 0.656250 97
55 0.687500 84
55 0.718750 68
55 0.750000 66
55 0.781250 49
55 0.812500 45
55 0.843750 37
55 0.875000 27
55 0.906250 24
55 0.937500 23
55 0.968750 18
56 0.000000 13
56 0.031250 10
56 0.062500 18
56 0.093750 29
56 0.125000 29
56 0.156250 37
56 0.187500 59
56 0.218750 59
56 0.250000 94
56 0.281250 102
56 0.312500 108
56 0.343750 143
56 0.375000 126
56 0.406250 158
56 0.437500 147
56 0.468750 140
56 0.500000 136
56 0.531250 133
56 0.562500 114
56 0.593750 130
56 0.625000 106
56 0.656250 105
56 0.687500 92
56 0.718750 76
56 0.750000 66
56 0.781250 60
56 0.812500 28
56 0.843750 35
56 0.875000 24
56 0.906250 21
56 0.937500 14
56 0.968750 12
57 0.000000 16
57 0.031250 12
57 0.062500 17
57 0.093750 29
57 0.125000 43
57 0.156250 34
57 0.187500 61
57 0.218750 82
57 0.250000 88
57 0.281250 101
57 0.312500 119
57 0.343750 123
57 0.375000 143
57 0.406250 134
57 0.437500 150
57 0.468750 139
57 0.500000 155
57 0.531250 128
57 0.562500 132
57 0.593750 118
57 0.625000 103
57 0.656250 97
57 0.687500 89
57 0.718750 78
57 0.750000 62
57 0.781250 41
57 0.812500 50
57 0.843750 33
57 0.875000 26
57 0.906250 12
57 0.937500 18
57 0.968750 12
58 0.000000 13
58 0.031250 15
58 0.062500 5
58 0.093750 30
58 0.125000 34
58 0.156250 47
58 0.187500 52
58 0.218750 69
58 0.250000 90
58 0.281250 105
58 0.312500 109
58 0.343750 117
58 0.375000 135
58 0.406250 140
58 0.437500 162
58 0.468750 168
58 0.500000 171
58 0.531250 143
58 0.562500 109
